../../../pdielec -processors 4 -matrix ptfe -sigma 5 -plate 0 0 1 -ellipsoid 0 0 1 0.5 -plate 1 0 0 -optical_tensor 2.3471 0 0.0786 0 2.3942 0 0.0786 0 2.2621 -csv command.csv -masses program LEUCINE_FREQUENCY_PBED3_631Gdp_FULLOPTIMIZATON.out -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
,,,,,,    5.000000,    0.149896,          0.00356491,          0.00311424,          0.00347834,          2.11920188,          2.10839164,          2.10824802,          0.00008905,          0.00007759,          0.00008666,          0.00083462,          0.00072911,          0.00081435
,,,,,,    5.200000,    0.155892,          0.00385944,          0.00337208,          0.00376696,          2.11920910,          2.10839793,          2.10825504,          0.00009270,          0.00008079,          0.00009025,          0.00090357,          0.00078947,          0.00088192
,,,,,,    5.400000,    0.161888,          0.00416612,          0.00364065,          0.00406769,          2.11921662,          2.10840448,          2.10826234,          0.00009636,          0.00008399,          0.00009384,          0.00097537,          0.00085235,          0.00095233
,,,,,,    5.600000,    0.167884,          0.00448501,          0.00392002,          0.00438063,          2.11922443,          2.10841128,          2.10826993,          0.00010003,          0.00008721,          0.00009745,          0.00105003,          0.00091776,          0.00102559
,,,,,,    5.800000,    0.173880,          0.00481620,          0.00421026,          0.00470586,          2.11923253,          2.10841833,          2.10827781,          0.00010371,          0.00009043,          0.00010108,          0.00112757,          0.00098571,          0.00110174
,,,,,,    6.000000,    0.179875,          0.00515976,          0.00451146,          0.00504351,          2.11924092,          2.10842564,          2.10828597,          0.00010741,          0.00009367,          0.00010472,          0.00120801,          0.00105622,          0.00118079
,,,,,,    6.200000,    0.185871,          0.00551578,          0.00482370,          0.00539368,          2.11924961,          2.10843321,          2.10829442,          0.00011112,          0.00009693,          0.00010838,          0.00129136,          0.00112933,          0.00126277
,,,,,,    6.400000,    0.191867,          0.00588434,          0.00514708,          0.00575649,          2.11925859,          2.10844104,          2.10830316,          0.00011484,          0.00010019,          0.00011205,          0.00137764,          0.00120504,          0.00134771
,,,,,,    6.600000,    0.197863,          0.00626553,          0.00548168,          0.00613206,          2.11926787,          2.10844912,          2.10831220,          0.00011857,          0.00010347,          0.00011575,          0.00146689,          0.00128337,          0.00143564
,,,,,,    6.800000,    0.203859,          0.00665945,          0.00582761,          0.00652052,          2.11927744,          2.10845747,          2.10832152,          0.00012232,          0.00010677,          0.00011946,          0.00155911,          0.00136436,          0.00152659
,,,,,,    7.000000,    0.209855,          0.00706620,          0.00618497,          0.00692199,          2.11928732,          2.10846608,          2.10833115,          0.00012608,          0.00011008,          0.00012319,          0.00165434,          0.00144803,          0.00162058
,,,,,,    7.200000,    0.215851,          0.00748587,          0.00655386,          0.00733663,          2.11929749,          2.10847495,          2.10834106,          0.00012986,          0.00011340,          0.00012694,          0.00175259,          0.00153439,          0.00171765
,,,,,,    7.400000,    0.221846,          0.00791858,          0.00693439,          0.00776457,          2.11930796,          2.10848409,          2.10835128,          0.00013366,          0.00011674,          0.00013072,          0.00185390,          0.00162348,          0.00181784
,,,,,,    7.600000,    0.227842,          0.00836443,          0.00732669,          0.00820596,          2.11931874,          2.10849349,          2.10836179,          0.00013747,          0.00012010,          0.00013451,          0.00195828,          0.00171533,          0.00192118
,,,,,,    7.800000,    0.233838,          0.00882355,          0.00773087,          0.00866096,          2.11932981,          2.10850316,          2.10837261,          0.00014129,          0.00012348,          0.00013833,          0.00206577,          0.00180995,          0.00202771
,,,,,,    8.000000,    0.239834,          0.00929605,          0.00814706,          0.00912974,          2.11934119,          2.10851309,          2.10838373,          0.00014514,          0.00012687,          0.00014217,          0.00217640,          0.00190739,          0.00213746
,,,,,,    8.200000,    0.245830,          0.00978206,          0.00857538,          0.00961247,          2.11935288,          2.10852330,          2.10839515,          0.00014900,          0.00013029,          0.00014604,          0.00229018,          0.00200767,          0.00225048
,,,,,,    8.400000,    0.251826,          0.01028171,          0.00901599,          0.01010933,          2.11936488,          2.10853377,          2.10840688,          0.00015288,          0.00013372,          0.00014993,          0.00240716,          0.00211083,          0.00236680
,,,,,,    8.600000,    0.257822,          0.01079514,          0.00946901,          0.01062050,          2.11937718,          2.10854452,          2.10841892,          0.00015679,          0.00013717,          0.00015385,          0.00252736,          0.00221689,          0.00248648
,,,,,,    8.800000,    0.263817,          0.01132248,          0.00993459,          0.01114618,          2.11938979,          2.10855555,          2.10843127,          0.00016071,          0.00014065,          0.00015780,          0.00265082,          0.00232589,          0.00260955
,,,,,,    9.000000,    0.269813,          0.01186389,          0.01041290,          0.01168656,          2.11940272,          2.10856684,          2.10844393,          0.00016465,          0.00014414,          0.00016177,          0.00277758,          0.00243787,          0.00273606
,,,,,,    9.200000,    0.275809,          0.01241951,          0.01090410,          0.01224187,          2.11941596,          2.10857842,          2.10845690,          0.00016862,          0.00014766,          0.00016577,          0.00290766,          0.00255287,          0.00286607
,,,,,,    9.400000,    0.281805,          0.01298950,          0.01140834,          0.01281232,          2.11942951,          2.10859027,          2.10847020,          0.00017260,          0.00015120,          0.00016981,          0.00304111,          0.00267092,          0.00299963
,,,,,,    9.600000,    0.287801,          0.01357404,          0.01192580,          0.01339814,          2.11944338,          2.10860241,          2.10848381,          0.00017661,          0.00015477,          0.00017387,          0.00317796,          0.00279207,          0.00313678
,,,,,,    9.800000,    0.293797,          0.01417329,          0.01245667,          0.01399956,          2.11945757,          2.10861483,          2.10849774,          0.00018065,          0.00015836,          0.00017797,          0.00331826,          0.00291636,          0.00327758
,,,,,,   10.000000,    0.299792,          0.01478743,          0.01300114,          0.01461685,          2.11947207,          2.10862753,          2.10851200,          0.00018471,          0.00016198,          0.00018210,          0.00346204,          0.00304383,          0.00342210
,,,,,,   10.200000,    0.305788,          0.01541665,          0.01355939,          0.01525025,          2.11948690,          2.10864052,          2.10852659,          0.00018879,          0.00016562,          0.00018627,          0.00360935,          0.00317453,          0.00357039
,,,,,,   10.400000,    0.311784,          0.01606114,          0.01413165,          0.01590003,          2.11950206,          2.10865380,          2.10854150,          0.00019290,          0.00016929,          0.00019047,          0.00376024,          0.00330851,          0.00372252
,,,,,,   10.600000,    0.317780,          0.01672109,          0.01471811,          0.01656649,          2.11951754,          2.10866737,          2.10855675,          0.00019704,          0.00017299,          0.00019471,          0.00391475,          0.00344581,          0.00387855
,,,,,,   10.800000,    0.323776,          0.01739673,          0.01531900,          0.01724990,          2.11953335,          2.10868123,          2.10857233,          0.00020121,          0.00017672,          0.00019899,          0.00407293,          0.00358649,          0.00403855
,,,,,,   11.000000,    0.329772,          0.01808827,          0.01593455,          0.01795059,          2.11954949,          2.10869539,          2.10858825,          0.00020540,          0.00018048,          0.00020331,          0.00423483,          0.00373060,          0.00420260
,,,,,,   11.200000,    0.335768,          0.01879592,          0.01656501,          0.01866886,          2.11956596,          2.10870984,          2.10860451,          0.00020963,          0.00018427,          0.00020767,          0.00440051,          0.00387821,          0.00437076
,,,,,,   11.400000,    0.341763,          0.01951994,          0.01721063,          0.01940506,          2.11958277,          2.10872459,          2.10862111,          0.00021388,          0.00018809,          0.00021207,          0.00457002,          0.00402936,          0.00454312
,,,,,,   11.600000,    0.347759,          0.02026056,          0.01787166,          0.02015952,          2.11959991,          2.10873965,          2.10863807,          0.00021817,          0.00019195,          0.00021652,          0.00474341,          0.00418412,          0.00471976
,,,,,,   11.800000,    0.353755,          0.02101803,          0.01854839,          0.02093262,          2.11961740,          2.10875501,          2.10865537,          0.00022249,          0.00019584,          0.00022101,          0.00492075,          0.00434256,          0.00490075
,,,,,,   12.000000,    0.359751,          0.02179263,          0.01924109,          0.02172473,          2.11963522,          2.10877068,          2.10867303,          0.00022685,          0.00019977,          0.00022556,          0.00510210,          0.00450473,          0.00508620
,,,,,,   12.200000,    0.365747,          0.02258464,          0.01995006,          0.02253625,          2.11965339,          2.10878666,          2.10869104,          0.00023124,          0.00020374,          0.00023015,          0.00528752,          0.00467072,          0.00527620
,,,,,,   12.400000,    0.371743,          0.02339432,          0.02067562,          0.02336758,          2.11967191,          2.10880295,          2.10870942,          0.00023567,          0.00020774,          0.00023479,          0.00547709,          0.00484058,          0.00547083
,,,,,,   12.600000,    0.377738,          0.02422200,          0.02141808,          0.02421917,          2.11969078,          2.10881956,          2.10872816,          0.00024013,          0.00021179,          0.00023948,          0.00567086,          0.00501441,          0.00567020
,,,,,,   12.800000,    0.383734,          0.02506797,          0.02217778,          0.02509147,          2.11971000,          2.10883649,          2.10874727,          0.00024464,          0.00021588,          0.00024423,          0.00586892,          0.00519227,          0.00587442
,,,,,,   13.000000,    0.389730,          0.02593258,          0.02295509,          0.02598494,          2.11972958,          2.10885374,          2.10876676,          0.00024918,          0.00022001,          0.00024904,          0.00607135,          0.00537425,          0.00608360
,,,,,,   13.200000,    0.395726,          0.02681615,          0.02375036,          0.02690008,          2.11974952,          2.10887131,          2.10878662,          0.00025377,          0.00022418,          0.00025390,          0.00627821,          0.00556044,          0.00629786
,,,,,,   13.400000,    0.401722,          0.02771904,          0.02456398,          0.02783740,          2.11976982,          2.10888922,          2.10880687,          0.00025840,          0.00022840,          0.00025883,          0.00648959,          0.00575093,          0.00651730
,,,,,,   13.600000,    0.407718,          0.02864162,          0.02539635,          0.02879746,          2.11979049,          2.10890745,          2.10882750,          0.00026308,          0.00023267,          0.00026382,          0.00670559,          0.00594580,          0.00674207
,,,,,,   13.800000,    0.413714,          0.02958428,          0.02624790,          0.02978080,          2.11981152,          2.10892603,          2.10884852,          0.00026780,          0.00023699,          0.00026888,          0.00692628,          0.00614517,          0.00697229
,,,,,,   14.000000,    0.419709,          0.03054742,          0.02711907,          0.03078803,          2.11983293,          2.10894494,          2.10886994,          0.00027257,          0.00024135,          0.00027400,          0.00715178,          0.00634913,          0.00720811
,,,,,,   14.200000,    0.425705,          0.03153147,          0.02801031,          0.03181976,          2.11985471,          2.10896419,          2.10889176,          0.00027739,          0.00024578,          0.00027920,          0.00738216,          0.00655778,          0.00744966
,,,,,,   14.400000,    0.431701,          0.03253686,          0.02892211,          0.03287665,          2.11987688,          2.10898380,          2.10891399,          0.00028226,          0.00025025,          0.00028447,          0.00761754,          0.00677126,          0.00769709
,,,,,,   14.600000,    0.437697,          0.03356406,          0.02985497,          0.03395938,          2.11989942,          2.10900375,          2.10893663,          0.00028718,          0.00025479,          0.00028981,          0.00785803,          0.00698966,          0.00795058
,,,,,,   14.800000,    0.443693,          0.03461355,          0.03080943,          0.03506866,          2.11992236,          2.10902406,          2.10895969,          0.00029216,          0.00025938,          0.00029523,          0.00810374,          0.00721312,          0.00821029
,,,,,,   15.000000,    0.449689,          0.03568583,          0.03178604,          0.03620525,          2.11994569,          2.10904473,          2.10898317,          0.00029720,          0.00026404,          0.00030074,          0.00835478,          0.00744176,          0.00847639
,,,,,,   15.200000,    0.455685,          0.03678144,          0.03278539,          0.03736994,          2.11996941,          2.10906576,          2.10900708,          0.00030229,          0.00026876,          0.00030633,          0.00861129,          0.00767573,          0.00874906
,,,,,,   15.400000,    0.461680,          0.03790093,          0.03380808,          0.03856355,          2.11999353,          2.10908717,          2.10903143,          0.00030745,          0.00027354,          0.00031201,          0.00887338,          0.00791516,          0.00902851
,,,,,,   15.600000,    0.467676,          0.03904487,          0.03485476,          0.03978695,          2.12001806,          2.10910895,          2.10905622,          0.00031267,          0.00027840,          0.00031779,          0.00914120,          0.00816021,          0.00931494
,,,,,,   15.800000,    0.473672,          0.04021389,          0.03592610,          0.04104108,          2.12004300,          2.10913110,          2.10908146,          0.00031796,          0.00028332,          0.00032366,          0.00941489,          0.00841103,          0.00960855
,,,,,,   16.000000,    0.479668,          0.04140862,          0.03702282,          0.04232688,          2.12006835,          2.10915364,          2.10910715,          0.00032331,          0.00028832,          0.00032963,          0.00969460,          0.00866780,          0.00990959
