../../../pdielec -processors 4 -program castep phonon -vmin 300 -vmax 800 -sphere -vf 0.1 -method mie -size 1.0 0.1 -sigma 5 -csv command.csv -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   4,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
   5,  388.28,         9.290771,               39259.082853,  4998.6217,     5.0
,,,,,,cm-1,thz,mie_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1/0.1mu),mie_sphere_real_dielectric(vf=0.1/1/0.1mu),mie_sphere_imag_dielectric(vf=0.1/1/0.1mu),mie_sphere_absorption_coefficent_cm-1(vf=0.1/1/0.1mu)
,,,,,,  740.800000,   22.208625,          2.16987995,          2.18654760,         -0.01376376,         18.81570765
,,,,,,  741.000000,   22.214621,          2.16538006,          2.18623785,         -0.01373053,         18.77668769
,,,,,,  741.200000,   22.220617,          2.16089135,          2.18592870,         -0.01369741,         18.73776463
,,,,,,  741.400000,   22.226613,          2.15641377,          2.18562015,         -0.01366437,         18.69893817
,,,,,,  741.600000,   22.232609,          2.15194730,          2.18531219,         -0.01363143,         18.66020797
,,,,,,  741.800000,   22.238605,          2.14749188,          2.18500482,         -0.01359858,         18.62157369
,,,,,,  742.000000,   22.244600,          2.14304750,          2.18469803,         -0.01356583,         18.58303502
,,,,,,  742.200000,   22.250596,          2.13861410,          2.18439184,         -0.01353317,         18.54459163
,,,,,,  742.400000,   22.256592,          2.13419165,          2.18408623,         -0.01350060,         18.50624319
,,,,,,  742.600000,   22.262588,          2.12978011,          2.18378120,         -0.01346812,         18.46798939
,,,,,,  742.800000,   22.268584,          2.12537945,          2.18347676,         -0.01343574,         18.42982990
,,,,,,  743.000000,   22.274580,          2.12098963,          2.18317290,         -0.01340345,         18.39176440
,,,,,,  743.200000,   22.280575,          2.11661062,          2.18286961,         -0.01337125,         18.35379258
,,,,,,  743.400000,   22.286571,          2.11224237,          2.18256691,         -0.01333914,         18.31591412
,,,,,,  743.600000,   22.292567,          2.10788485,          2.18226478,         -0.01330712,         18.27812870
,,,,,,  743.800000,   22.298563,          2.10353802,          2.18196322,         -0.01327519,         18.24043601
,,,,,,  744.000000,   22.304559,          2.09920185,          2.18166224,         -0.01324334,         18.20283574
,,,,,,  744.200000,   22.310555,          2.09487631,          2.18136182,         -0.01321159,         18.16532758
,,,,,,  744.400000,   22.316551,          2.09056135,          2.18106198,         -0.01317993,         18.12791122
,,,,,,  744.600000,   22.322546,          2.08625694,          2.18076270,         -0.01314836,         18.09058635
,,,,,,  744.800000,   22.328542,          2.08196305,          2.18046400,         -0.01311688,         18.05335266
,,,,,,  745.000000,   22.334538,          2.07767964,          2.18016585,         -0.01308548,         18.01620985
,,,,,,  745.200000,   22.340534,          2.07340667,          2.17986827,         -0.01305417,         17.97915762
,,,,,,  745.400000,   22.346530,          2.06914411,          2.17957125,         -0.01302295,         17.94219565
,,,,,,  745.600000,   22.352526,          2.06489193,          2.17927479,         -0.01299182,         17.90532366
,,,,,,  745.800000,   22.358522,          2.06065009,          2.17897888,         -0.01296078,         17.86854133
,,,,,,  746.000000,   22.364517,          2.05641856,          2.17868354,         -0.01292982,         17.83184838
,,,,,,  746.200000,   22.370513,          2.05219729,          2.17838875,         -0.01289894,         17.79524450
,,,,,,  746.400000,   22.376509,          2.04798627,          2.17809451,         -0.01286816,         17.75872940
,,,,,,  746.600000,   22.382505,          2.04378545,          2.17780082,         -0.01283746,         17.72230279
,,,,,,  746.800000,   22.388501,          2.03959480,          2.17750769,         -0.01280684,         17.68596436
,,,,,,  747.000000,   22.394497,          2.03541429,          2.17721510,         -0.01277631,         17.64971383
,,,,,,  747.200000,   22.400492,          2.03124388,          2.17692306,         -0.01274586,         17.61355091
,,,,,,  747.400000,   22.406488,          2.02708354,          2.17663157,         -0.01271550,         17.57747530
,,,,,,  747.600000,   22.412484,          2.02293324,          2.17634062,         -0.01268523,         17.54148672
,,,,,,  747.800000,   22.418480,          2.01879294,          2.17605022,         -0.01265503,         17.50558489
,,,,,,  748.000000,   22.424476,          2.01466261,          2.17576035,         -0.01262492,         17.46976951
,,,,,,  748.200000,   22.430472,          2.01054222,          2.17547103,         -0.01259490,         17.43404030
,,,,,,  748.400000,   22.436468,          2.00643173,          2.17518224,         -0.01256495,         17.39839697
,,,,,,  748.600000,   22.442463,          2.00233111,          2.17489399,         -0.01253509,         17.36283926
,,,,,,  748.800000,   22.448459,          1.99824034,          2.17460628,         -0.01250532,         17.32736686
,,,,,,  749.000000,   22.454455,          1.99415937,          2.17431910,         -0.01247562,         17.29197951
,,,,,,  749.200000,   22.460451,          1.99008818,          2.17403245,         -0.01244601,         17.25667693
,,,,,,  749.400000,   22.466447,          1.98602673,          2.17374633,         -0.01241647,         17.22145883
,,,,,,  749.600000,   22.472443,          1.98197499,          2.17346075,         -0.01238702,         17.18632495
,,,,,,  749.800000,   22.478439,          1.97793293,          2.17317569,         -0.01235765,         17.15127500
,,,,,,  750.000000,   22.484434,          1.97390052,          2.17289115,         -0.01232836,         17.11630872
,,,,,,  750.200000,   22.490430,          1.96987773,          2.17260715,         -0.01229915,         17.08142583
,,,,,,  750.400000,   22.496426,          1.96586452,          2.17232366,         -0.01227002,         17.04662606
,,,,,,  750.600000,   22.502422,          1.96186087,          2.17204070,         -0.01224098,         17.01190913
,,,,,,  750.800000,   22.508418,          1.95786674,          2.17175826,         -0.01221201,         16.97727479
,,,,,,  751.000000,   22.514414,          1.95388211,          2.17147634,         -0.01218312,         16.94272276
,,,,,,  751.200000,   22.520409,          1.94990693,          2.17119493,         -0.01215430,         16.90825277
,,,,,,  751.400000,   22.526405,          1.94594119,          2.17091405,         -0.01212557,         16.87386456
,,,,,,  751.600000,   22.532401,          1.94198484,          2.17063367,         -0.01209692,         16.83955787
,,,,,,  751.800000,   22.538397,          1.93803787,          2.17035381,         -0.01206834,         16.80533243
,,,,,,  752.000000,   22.544393,          1.93410024,          2.17007447,         -0.01203984,         16.77118798
,,,,,,  752.200000,   22.550389,          1.93017191,          2.16979563,         -0.01201142,         16.73712426
,,,,,,  752.400000,   22.556385,          1.92625287,          2.16951731,         -0.01198308,         16.70314101
,,,,,,  752.600000,   22.562380,          1.92234308,          2.16923949,         -0.01195481,         16.66923796
,,,,,,  752.800000,   22.568376,          1.91844250,          2.16896218,         -0.01192662,         16.63541487
,,,,,,  753.000000,   22.574372,          1.91455112,          2.16868537,         -0.01189851,         16.60167147
,,,,,,  753.200000,   22.580368,          1.91066890,          2.16840907,         -0.01187047,         16.56800751
,,,,,,  753.400000,   22.586364,          1.90679581,          2.16813327,         -0.01184251,         16.53442274
,,,,,,  753.600000,   22.592360,          1.90293182,          2.16785797,         -0.01181463,         16.50091690
,,,,,,  753.800000,   22.598355,          1.89907691,          2.16758318,         -0.01178682,         16.46748973
,,,,,,  754.000000,   22.604351,          1.89523104,          2.16730888,         -0.01175908,         16.43414099
,,,,,,  754.200000,   22.610347,          1.89139418,          2.16703507,         -0.01173142,         16.40087043
,,,,,,  754.400000,   22.616343,          1.88756632,          2.16676177,         -0.01170384,         16.36767780
,,,,,,  754.600000,   22.622339,          1.88374741,          2.16648896,         -0.01167633,         16.33456285
,,,,,,  754.800000,   22.628335,          1.87993743,          2.16621664,         -0.01164889,         16.30152533
,,,,,,  755.000000,   22.634331,          1.87613635,          2.16594481,         -0.01162153,         16.26856499
,,,,,,  755.200000,   22.640326,          1.87234415,          2.16567348,         -0.01159424,         16.23568160
,,,,,,  755.400000,   22.646322,          1.86856079,          2.16540263,         -0.01156703,         16.20287491
,,,,,,  755.600000,   22.652318,          1.86478624,          2.16513227,         -0.01153989,         16.17014467
,,,,,,  755.800000,   22.658314,          1.86102049,          2.16486240,         -0.01151282,         16.13749064
,,,,,,  756.000000,   22.664310,          1.85726350,          2.16459301,         -0.01148582,         16.10491259
,,,,,,  756.200000,   22.670306,          1.85351524,          2.16432411,         -0.01145890,         16.07241026
,,,,,,  756.400000,   22.676302,          1.84977569,          2.16405569,         -0.01143205,         16.03998343
,,,,,,  756.600000,   22.682297,          1.84604481,          2.16378775,         -0.01140527,         16.00763186
,,,,,,  756.800000,   22.688293,          1.84232259,          2.16352029,         -0.01137856,         15.97535530
,,,,,,  757.000000,   22.694289,          1.83860899,          2.16325331,         -0.01135192,         15.94315353
,,,,,,  757.200000,   22.700285,          1.83490399,          2.16298681,         -0.01132536,         15.91102630
,,,,,,  757.400000,   22.706281,          1.83120756,          2.16272078,         -0.01129886,         15.87897338
,,,,,,  757.600000,   22.712277,          1.82751967,          2.16245523,         -0.01127244,         15.84699455
,,,,,,  757.800000,   22.718272,          1.82384030,          2.16219015,         -0.01124608,         15.81508956
,,,,,,  758.000000,   22.724268,          1.82016941,          2.16192555,         -0.01121980,         15.78325819
,,,,,,  758.200000,   22.730264,          1.81650699,          2.16166142,         -0.01119359,         15.75150021
,,,,,,  758.400000,   22.736260,          1.81285301,          2.16139775,         -0.01116744,         15.71981539
,,,,,,  758.600000,   22.742256,          1.80920744,          2.16113456,         -0.01114137,         15.68820349
,,,,,,  758.800000,   22.748252,          1.80557025,          2.16087183,         -0.01111536,         15.65666430
,,,,,,  759.000000,   22.754248,          1.80194142,          2.16060957,         -0.01108943,         15.62519758
,,,,,,  759.200000,   22.760243,          1.79832093,          2.16034778,         -0.01106356,         15.59380312
,,,,,,  759.400000,   22.766239,          1.79470873,          2.16008644,         -0.01103776,         15.56248068
,,,,,,  759.600000,   22.772235,          1.79110482,          2.15982557,         -0.01101203,         15.53123004
,,,,,,  759.800000,   22.778231,          1.78750917,          2.15956517,         -0.01098637,         15.50005099
,,,,,,  760.000000,   22.784227,          1.78392174,          2.15930522,         -0.01096078,         15.46894329
,,,,,,  760.200000,   22.790223,          1.78034252,          2.15904573,         -0.01093525,         15.43790674
,,,,,,  760.400000,   22.796219,          1.77677148,          2.15878670,         -0.01090979,         15.40694110
,,,,,,  760.600000,   22.802214,          1.77320858,          2.15852813,         -0.01088440,         15.37604616
