../../../pdielec -processors 4 -size 0 -size 0.1 -size 1 -size 3 -vmin 300 -vmax 800 -sphere -method maxwell -sigma 10 -csv command1.csv phonon -processors 4
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   4,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
   5,  388.28,         9.290771,               39259.082853,  2499.3108,    10.0
,,,,,,cm-1,thz,maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/0.1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/1mu),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(vf=0.1/3mu),maxwell_sphere_real_dielectric(vf=0.1),maxwell_sphere_real_dielectric(vf=0.1/0.1mu),maxwell_sphere_real_dielectric(vf=0.1/1mu),maxwell_sphere_real_dielectric(vf=0.1/3mu),maxwell_sphere_imag_dielectric(vf=0.1),maxwell_sphere_imag_dielectric(vf=0.1/0.1mu),maxwell_sphere_imag_dielectric(vf=0.1/1mu),maxwell_sphere_imag_dielectric(vf=0.1/3mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/0.1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/1mu),maxwell_sphere_absorption_coefficent_cm-1(vf=0.1/3mu)
,,,,,,  778.600000,   23.341841,          1.04222292,          1.04173477,          0.89487270,          0.96033593,          1.86239857,          1.86242163,          1.86447209,          1.87255379,          0.00580502,          0.00580234,          0.00498707,         -0.00536348,          9.03744090,          9.03320795,          7.75972103,          8.32737318
,,,,,,  778.800000,   23.347837,          1.04057671,          1.04008992,          0.89360431,          0.95693553,          1.86263033,          1.86265333,          1.86469773,          1.87275276,          0.00579472,          0.00579205,          0.00497903,         -0.00534340,          9.02316605,          9.01894496,          7.74872242,          8.29788720
,,,,,,  779.000000,   23.353832,          1.03893489,          1.03844946,          0.89233924,          0.95354347,          1.86286169,          1.86288461,          1.86492299,          1.87295142,          0.00578445,          0.00578179,          0.00497100,         -0.00532338,          9.00892929,          9.00472002,          7.73775259,          8.26847364
,,,,,,  779.200000,   23.359828,          1.03729744,          1.03681337,          0.89107747,          0.95015974,          1.86309263,          1.86311549,          1.86514785,          1.87314978,          0.00577421,          0.00577155,          0.00496300,         -0.00530341,          8.99473046,          8.99053297,          7.72681142,          8.23913228
,,,,,,  779.400000,   23.365824,          1.03566435,          1.03518164,          0.88981900,          0.94678432,          1.86332316,          1.86334595,          1.86537232,          1.87334783,          0.00576400,          0.00576135,          0.00495502,         -0.00528349,          8.98056944,          8.97638368,          7.71589881,          8.20986289
,,,,,,  779.600000,   23.371820,          1.03403560,          1.03355424,          0.88856381,          0.94341716,          1.86355329,          1.86357601,          1.86559641,          1.87354558,          0.00575381,          0.00575117,          0.00494705,         -0.00526363,          8.96644606,          8.96227201,          7.70501465,          8.18066526
,,,,,,  779.800000,   23.377816,          1.03241118,          1.03193116,          0.88731188,          0.94005826,          1.86378301,          1.86380566,          1.86582010,          1.87374303,          0.00574365,          0.00574102,          0.00493911,         -0.00524382,          8.95236020,          8.94819780,          7.69415883,          8.15153916
,,,,,,  780.000000,   23.383812,          1.03079107,          1.03031239,          0.88606322,          0.93670758,          1.86401232,          1.86403491,          1.86604341,          1.87394018,          0.00573352,          0.00573090,          0.00493119,         -0.00522406,          8.93831170,          8.93416092,          7.68333125,          8.12248437
,,,,,,  780.200000,   23.389808,          1.02917525,          1.02869790,          0.88481780,          0.93336510,          1.86424123,          1.86426376,          1.86626634,          1.87413703,          0.00572342,          0.00572080,          0.00492329,         -0.00520436,          8.92430043,          8.92016123,          7.67253180,          8.09350069
,,,,,,  780.400000,   23.395803,          1.02756371,          1.02708769,          0.88357560,          0.93003080,          1.86446974,          1.86449220,          1.86648888,          1.87433358,          0.00571334,          0.00571073,          0.00491542,         -0.00518471,          8.91032624,          8.90619858,          7.66176038,          8.06458788
,,,,,,  780.600000,   23.401799,          1.02595643,          1.02548174,          0.88233663,          0.92670464,          1.86469785,          1.86472024,          1.86671103,          1.87452983,          0.00570329,          0.00570069,          0.00490756,         -0.00516512,          8.89638900,          8.89227283,          7.65101689,          8.03574573
,,,,,,  780.800000,   23.407795,          1.02435339,          1.02388002,          0.88110087,          0.92338661,          1.86492556,          1.86494788,          1.86693280,          1.87472578,          0.00569327,          0.00569068,          0.00489972,         -0.00514557,          8.88248857,          8.87838386,          7.64030121,          8.00697403
,,,,,,  781.000000,   23.413791,          1.02275458,          1.02228253,          0.87986831,          0.92007667,          1.86515286,          1.86517513,          1.86715420,          1.87492144,          0.00568328,          0.00568069,          0.00489190,         -0.00512608,          8.86862480,          8.86453151,          7.62961325,          7.97827257
,,,,,,  781.200000,   23.419787,          1.02115998,          1.02068925,          0.87863893,          0.91677482,          1.86537977,          1.86540197,          1.86737521,          1.87511680,          0.00567331,          0.00567073,          0.00488411,         -0.00510665,          8.85479756,          8.85071565,          7.61895290,          7.94964112
,,,,,,  781.400000,   23.425783,          1.01956958,          1.01910016,          0.87741272,          0.91348101,          1.86560628,          1.86562841,          1.86759584,          1.87531186,          0.00566337,          0.00566079,          0.00487633,         -0.00508726,          8.84100671,          8.83693615,          7.60832006,          7.92107949
,,,,,,  781.600000,   23.431779,          1.01798337,          1.01751524,          0.87618967,          0.91019523,          1.86583240,          1.86585446,          1.86781609,          1.87550663,          0.00565345,          0.00565088,          0.00486857,         -0.00506793,          8.82725211,          8.82319286,          7.59771463,          7.89258744
,,,,,,  781.800000,   23.437774,          1.01640131,          1.01593449,          0.87496977,          0.90691745,          1.86605812,          1.86608012,          1.86803597,          1.87570110,          0.00564356,          0.00564100,          0.00486084,         -0.00504865,          8.81353363,          8.80948565,          7.58713651,          7.86416479
,,,,,,  782.000000,   23.443770,          1.01482341,          1.01435788,          0.87375301,          0.90364764,          1.86628344,          1.86630538,          1.86825546,          1.87589528,          0.00563370,          0.00563115,          0.00485312,         -0.00502942,          8.79985114,          8.79581439,          7.57658560,          7.83581131
,,,,,,  782.200000,   23.449766,          1.01324964,          1.01278540,          0.87253938,          0.90038579,          1.86650837,          1.86653025,          1.86847459,          1.87608916,          0.00562386,          0.00562132,          0.00484542,         -0.00501024,          8.78620449,          8.78217894,          7.56606179,          7.80752679
,,,,,,  782.400000,   23.455762,          1.01167999,          1.01121704,          0.87132886,          0.89713187,          1.86673291,          1.86675472,          1.86869334,          1.87628275,          0.00561405,          0.00561152,          0.00483775,         -0.00499112,          8.77259356,          8.76857916,          7.55556499,          7.77931104
,,,,,,  782.600000,   23.461758,          1.01011444,          1.00965277,          0.87012144,          0.89388586,          1.86695706,          1.86697881,          1.86891171,          1.87647606,          0.00560427,          0.00560174,          0.00483009,         -0.00497204,          8.75901821,          8.75501493,          7.54509509,          7.75116383
,,,,,,  782.800000,   23.467754,          1.00855298,          1.00809259,          0.86891711,          0.89064773,          1.86718082,          1.86720251,          1.86912971,          1.87666906,          0.00559451,          0.00559199,          0.00482246,         -0.00495302,          8.74547831,          8.74148611,          7.53465201,          7.72308497
,,,,,,  783.000000,   23.473749,          1.00699560,          1.00653648,          0.86771587,          0.88741745,          1.86740419,          1.86742581,          1.86934734,          1.87686178,          0.00558478,          0.00558227,          0.00481484,         -0.00493405,          8.73197373,          8.72799257,          7.52423563,          7.69507426
