../../../pdielec -program phonopy vasp OUTCAR -matrix ptfe -vmin 0 -vmax 1000 -mf 0.01 -method ap -method maxwell -method bruggeman_iter -sphere -plate 0 0 1 -needle 0 0 1 -csv command.csv -sigma 5
Mode,Frequency,Intensity        ,Integrated Molar Absorption,Epsilon_max,  FWHM  
    ,cm-1     ,Debye2/Angs2/amu , Coefficient L/mole/cm/cm  , L/mole/cm ,  cm-1  
----,---------,---------------- ,---------------------------, --------- ,  ----  
   3,   91.30,         0.000000,                   0.000000,     0.0000,     5.0
   4,   91.30,         0.000000,                   0.000009,     0.0000,     5.0
   6,  350.41,        17.095344,               72238.083496,  9197.6385,     5.0
   7,  372.03,        16.403289,               69313.736756,  8825.2991,     5.0
   8,  372.03,        16.403059,               69312.765242,  8825.1754,     5.0
   9,  402.01,         0.000000,                   0.000010,     0.0000,     5.0
  10,  402.01,         0.000000,                   0.000000,     0.0000,     5.0
  11,  509.34,         0.000000,                   0.000001,     0.0000,     5.0
,,,,,,cm-1,thz,ap_noshape_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),maxwell_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_sphere_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_plate(0 0 1)_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),bruggeman_iter_needle[0 0 1]_molar_absorption_coefficient_cm-1.L.mole-1(mf=0.01),ap_noshape_real_dielectric(mf=0.01),maxwell_sphere_real_dielectric(mf=0.01),maxwell_plate(0 0 1)_real_dielectric(mf=0.01),maxwell_needle[0 0 1]_real_dielectric(mf=0.01),bruggeman_iter_sphere_real_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_real_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_real_dielectric(mf=0.01),ap_noshape_imag_dielectric(mf=0.01),maxwell_sphere_imag_dielectric(mf=0.01),maxwell_plate(0 0 1)_imag_dielectric(mf=0.01),maxwell_needle[0 0 1]_imag_dielectric(mf=0.01),bruggeman_iter_sphere_imag_dielectric(mf=0.01),bruggeman_iter_plate(0 0 1)_imag_dielectric(mf=0.01),bruggeman_iter_needle[0 0 1]_imag_dielectric(mf=0.01),ap_noshape_absorption_coefficent_cm-1(mf=0.01),maxwell_sphere_absorption_coefficent_cm-1(mf=0.01),maxwell_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),maxwell_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_sphere_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_plate(0 0 1)_absorption_coefficent_cm-1(mf=0.01),bruggeman_iter_needle[0 0 1]_absorption_coefficent_cm-1(mf=0.01)
,,,,,,   32.800000,    0.983319,          0.01274036,          0.00201039,          0.00783899,          0.00586033,          0.00203865,          0.00150822,          0.00233228,          2.03721145,          2.01477189,          2.02632977,          2.02067637,          2.01482230,          2.01429606,          2.01510020,          0.00002763,          0.00000434,          0.00001695,          0.00001266,          0.00000440,          0.00000325,          0.00000503,          0.00173242,          0.00027337,          0.00106594,          0.00079688,          0.00027721,          0.00020509,          0.00031714
,,,,,,   33.000000,    0.989315,          0.01289880,          0.00203524,          0.00793639,          0.00593322,          0.00206386,          0.00152680,          0.00236116,          2.03721366,          2.01477224,          2.02633113,          2.02067739,          2.01482266,          2.01429632,          2.01510060,          0.00002780,          0.00000436,          0.00001706,          0.00001274,          0.00000442,          0.00000327,          0.00000506,          0.00175397,          0.00027675,          0.00107918,          0.00080679,          0.00028064,          0.00020761,          0.00032107
,,,,,,   33.200000,    0.995311,          0.01305826,          0.00206025,          0.00803441,          0.00600658,          0.00208922,          0.00154550,          0.00239023,          2.03721590,          2.01477259,          2.02633250,          2.02067841,          2.01482301,          2.01429658,          2.01510101,          0.00002798,          0.00000439,          0.00001717,          0.00001282,          0.00000445,          0.00000329,          0.00000509,          0.00177565,          0.00028015,          0.00109251,          0.00081677,          0.00028409,          0.00021016,          0.00032502
,,,,,,   33.400000,    1.001307,          0.01321875,          0.00208542,          0.00813306,          0.00608042,          0.00211475,          0.00156431,          0.00241947,          2.03721814,          2.01477294,          2.02633388,          2.02067944,          2.01482337,          2.01429685,          2.01510141,          0.00002815,          0.00000442,          0.00001727,          0.00001290,          0.00000448,          0.00000331,          0.00000512,          0.00179747,          0.00028357,          0.00110593,          0.00082681,          0.00028756,          0.00021271,          0.00032900
,,,,,,   33.600000,    1.007303,          0.01338027,          0.00211075,          0.00823235,          0.00615473,          0.00214043,          0.00158324,          0.00244890,          2.03722040,          2.01477330,          2.02633526,          2.02068047,          2.01482373,          2.01429711,          2.01510183,          0.00002832,          0.00000444,          0.00001738,          0.00001298,          0.00000451,          0.00000333,          0.00000516,          0.00181944,          0.00028702,          0.00111943,          0.00083691,          0.00029105,          0.00021529,          0.00033300
,,,,,,   33.800000,    1.013299,          0.01354282,          0.00213623,          0.00833226,          0.00622952,          0.00216628,          0.00160228,          0.00247852,          2.03722267,          2.01477366,          2.02633666,          2.02068151,          2.01482409,          2.01429738,          2.01510224,          0.00002850,          0.00000447,          0.00001749,          0.00001306,          0.00000453,          0.00000335,          0.00000519,          0.00184154,          0.00029048,          0.00113301,          0.00084708,          0.00029457,          0.00021788,          0.00033703
,,,,,,   34.000000,    1.019294,          0.01370640,          0.00216187,          0.00843281,          0.00630478,          0.00219229,          0.00162144,          0.00250832,          2.03722496,          2.01477401,          2.02633806,          2.02068256,          2.01482445,          2.01429765,          2.01510265,          0.00002867,          0.00000450,          0.00001759,          0.00001314,          0.00000456,          0.00000337,          0.00000522,          0.00186378,          0.00029397,          0.00114669,          0.00085732,          0.00029811,          0.00022048,          0.00034108
,,,,,,   34.200000,    1.025290,          0.01387102,          0.00218767,          0.00853399,          0.00638051,          0.00221845,          0.00164072,          0.00253831,          2.03722726,          2.01477437,          2.02633947,          2.02068361,          2.01482482,          2.01429792,          2.01510307,          0.00002885,          0.00000452,          0.00001770,          0.00001322,          0.00000459,          0.00000339,          0.00000525,          0.00188617,          0.00029748,          0.00116044,          0.00086762,          0.00030166,          0.00022310,          0.00034516
,,,,,,   34.400000,    1.031286,          0.01403667,          0.00221363,          0.00863580,          0.00645672,          0.00224478,          0.00166011,          0.00256848,          2.03722957,          2.01477474,          2.02634089,          2.02068467,          2.01482519,          2.01429819,          2.01510349,          0.00002902,          0.00000455,          0.00001781,          0.00001330,          0.00000462,          0.00000341,          0.00000528,          0.00190869,          0.00030101,          0.00117429,          0.00087798,          0.00030524,          0.00022574,          0.00034926
,,,,,,   34.600000,    1.037282,          0.01420336,          0.00223975,          0.00873825,          0.00653341,          0.00227127,          0.00167962,          0.00259883,          2.03723190,          2.01477510,          2.02634232,          2.02068574,          2.01482556,          2.01429847,          2.01510392,          0.00002920,          0.00000458,          0.00001791,          0.00001338,          0.00000464,          0.00000343,          0.00000531,          0.00193136,          0.00030456,          0.00118822,          0.00088841,          0.00030884,          0.00022839,          0.00035339
,,,,,,   34.800000,    1.043278,          0.01437108,          0.00226602,          0.00884133,          0.00661058,          0.00229792,          0.00169925,          0.00262938,          2.03723424,          2.01477547,          2.02634376,          2.02068681,          2.01482593,          2.01429874,          2.01510434,          0.00002937,          0.00000461,          0.00001802,          0.00001346,          0.00000467,          0.00000345,          0.00000534,          0.00195417,          0.00030813,          0.00120224,          0.00089890,          0.00031247,          0.00023106,          0.00035754
,,,,,,   35.000000,    1.049274,          0.01453984,          0.00229246,          0.00894505,          0.00668823,          0.00232473,          0.00171899,          0.00266010,          2.03723660,          2.01477584,          2.02634521,          2.02068789,          2.01482630,          2.01429902,          2.01510477,          0.00002955,          0.00000463,          0.00001813,          0.00001354,          0.00000470,          0.00000347,          0.00000538,          0.00197711,          0.00031173,          0.00121634,          0.00090946,          0.00031611,          0.00023375,          0.00036172
,,,,,,   35.200000,    1.055269,          0.01470964,          0.00231905,          0.00904940,          0.00676635,          0.00235170,          0.00173885,          0.00269102,          2.03723897,          2.01477621,          2.02634666,          2.02068898,          2.01482668,          2.01429930,          2.01510520,          0.00002972,          0.00000466,          0.00001824,          0.00001362,          0.00000473,          0.00000349,          0.00000541,          0.00200020,          0.00031534,          0.00123053,          0.00092008,          0.00031978,          0.00023645,          0.00036592
,,,,,,   35.400000,    1.061265,          0.01488048,          0.00234580,          0.00915440,          0.00684495,          0.00237883,          0.00175883,          0.00272212,          2.03724135,          2.01477659,          2.02634812,          2.02069007,          2.01482706,          2.01429958,          2.01510564,          0.00002990,          0.00000469,          0.00001834,          0.00001370,          0.00000475,          0.00000351,          0.00000544,          0.00202344,          0.00031898,          0.00124481,          0.00093077,          0.00032347,          0.00023916,          0.00037015
,,,,,,   35.600000,    1.067261,          0.01505237,          0.00237271,          0.00926002,          0.00692403,          0.00240612,          0.00177892,          0.00275340,          2.03724375,          2.01477696,          2.02634959,          2.02069117,          2.01482744,          2.01429986,          2.01510608,          0.00003007,          0.00000471,          0.00001845,          0.00001378,          0.00000478,          0.00000353,          0.00000547,          0.00204681,          0.00032264,          0.00125917,          0.00094152,          0.00032718,          0.00024190,          0.00037441
